CustomerID,Churn Probability
3486-KHMLI,0.10890707197847835
9350-ZXYJC,0.18119674108965056
2862-JVEOY,0.11913991813831135
4732-RRJZC,0.16046904200516787
3144-KMTWZ,0.5315044408338301
2789-CZANW,0.10334354198330342
9575-IWCAZ,0.13845887675763413
6549-BTYPG,0.11066757919162738
2725-IWWBA,0.08737925976541712
5176-OLSKT,0.0906105614560519
9314-QDMDW,0.3565393624698394
4194-WHFCB,0.2408312384405622
1212-GLHMD,0.7413237588619846
4079-ULGFR,0.24330561545452103
3649-JPUGY,0.1329563348911784
8082-GHXOP,0.3170567118370466
1431-AIDJQ,0.09409198658915781
5666-MBJPT,0.07287730640892427
6463-MVYRY,0.10621382641099532
0731-EBJQB,0.12504450174964618
0330-BGYZE,0.42168809249822103
3420-ZDBMA,0.788386199064967
6817-WTYHE,0.6684848084346462
2453-SAFNS,0.18476011180510127
6701-YVNQG,0.08424498605597737
6890-PFRQX,0.35338304913928226
1293-BSEUN,0.024688756238677997
7808-DVWEP,0.3686647465502261
5777-ZPQNC,0.16945670704358853
0969-RGKCU,0.028645390494616497
7492-TAFJD,0.1994836135182863
8875-AKBYH,0.7877793749802195
1866-DIOQZ,0.13237835417987712
9761-XUJWD,0.5555761142177925
5071-FBJFS,0.5681478138998365
1452-VOQCH,0.882988277362632
6007-TCTST,0.0397464819508036
7750-EYXWZ,0.31809190480346305
5906-BFOZT,0.6100138765377716
0188-GWFLE,0.416469850269382
1930-BZLHI,0.09055459024822571
1710-RCXUS,0.37854720989059987
2252-NKNSI,0.13184869637162333
9552-TGUZV,0.6976158716301987
8457-XIGKN,0.23665133054399043
4072-IPYLT,0.23260690356941374
3836-FZSDJ,0.04241664560183381
6087-YPWHO,0.07045703128304354
6778-EICRF,0.13618813786075448
0723-FDLAY,0.26957025545234703
6260-XLACS,0.14452794150759898
2077-DDHJK,0.08810817867561838
3764-MNMOI,0.06725298514348614
1776-SPBWV,0.04201934164078308
1475-VWVDO,0.8165541087081268
8980-WQFWL,0.441678935407156
4781-ZXYGU,0.3909938047625252
1386-ZIKUV,0.3183151229269839
1346-UFHAX,0.699449974166518
9591-YVTEB,0.45245864570925476
1360-JYXKQ,0.46563994562416666
5846-NEQVZ,0.0941151947061478
2205-LPVGL,0.10673531828654294
7196-LIWRH,0.1129993675114795
3855-ONCAR,0.6445708964291035
1849-RJYIG,0.5535039437928819
3717-OEAUQ,0.7839872042834588
0924-BJCRC,0.5652284593575473
2717-HVIZY,0.18590083195898532
6464-KEXXH,0.5017108497386896
0868-VJRDR,0.2951864907742612
4767-HZZHQ,0.3358923237990716
5955-EPOAZ,0.35253804700322
3378-AJRAO,0.0938550396649794
6896-SRVYQ,0.6377937444894971
6652-YFFJO,0.5774166591527651
6574-MCOEH,0.20372997451184166
4822-LPTYJ,0.2983702151344205
0315-LVCRK,0.7602010974519934
9209-NWPGU,0.22468249446881675
6797-UCJHZ,0.3783013237081143
8755-OGKNA,0.023084015062875225
2439-QKJUL,0.330838097763711
2466-NEJOJ,0.1753047312963501
0815-MFZGM,0.3864778982437496
2085-JVGAD,0.20139228671088852
5038-ETMLM,0.15887000498970566
0362-RAOQO,0.06472382191168853
9786-YWNHU,0.04563051500040683
6161-ERDGD,0.08251009913014876
1752-OZXFY,0.13650478606806854
7337-CINUD,0.06575272262008144
6035-RIIOM,0.39840690749733637
1685-BQULA,0.6455140869874657
8319-QBEHW,0.15553989701906526
2824-DXNKN,0.044292464116074196
6851-WEFYX,0.7629495985936109
5993-JSUWV,0.09825845452024358
6419-ZTTLE,0.12629941469873462
9279-CJEOJ,0.7193562711838415
7480-SPLEF,0.026306906121966768
6621-NRZAK,0.017383721541651326
3428-MMGUB,0.3999621152754421
5307-UVGNB,0.22880102097390664
5144-PQCDZ,0.3940307355054997
7143-BQIBA,0.4356313933310698
8388-FYNPZ,0.5924186349441599
6469-MRVET,0.33995346420033934
7727-SHVZV,0.31417751953228135
6848-HJTXY,0.04837744651771064
2181-UAESM,0.6514496001090697
8562-GHPPI,0.4463527401541154
2192-OZITF,0.1283132089978381
9534-NSXEM,0.08323029931985193
9405-GPBBG,0.3024594895526129
9774-NRNAU,0.37555873016235
1319-YLZJG,0.7256348943274284
1087-GRUYI,0.06534496098291069
5188-HGMLP,0.5393856327121391
1791-PQHBB,0.5563559908137683
1810-BOHSY,0.3883440090657137
2908-WGAXL,0.0321513978346131
2439-LYPMQ,0.739594744803235
5917-RYRMG,0.07603014106149558
5125-CNDSP,0.1379881761832654
9447-YPTBX,0.09173026138503826
0263-FJTQO,0.05017776476989695
8242-PDSGJ,0.10078384262925429
4445-ZJNMU,0.7856941972528297
6435-SRWBJ,0.8092568725091251
8313-AFGBW,0.22127654776240846
0244-LGNFY,0.05783235616640163
1866-OBPNR,0.5964555488409365
4737-AQCPU,0.0753652643455216
8981-FJGLA,0.5715475329153291
7169-YWAMK,0.04724147821066409
0106-GHRQR,0.4571822741938017
3528-HFRIQ,0.3420476439284614
5951-AOFIH,0.37003785640275455
0970-QXPXW,0.5542040139383811
9589-ABEPT,0.2642530049598035
7025-WCBNE,0.14877836835831487
5981-ZVXOT,0.5087160120396138
1492-QGCLU,0.23835690959387848
3179-GBRWV,0.40551257440041133
7643-RCHXS,0.0378453695613805
4992-LTJNE,0.09177030730289246
8076-FEZKJ,0.10331710238136768
8961-QDZZJ,0.19455094384972174
0397-ZXWQF,0.055139194880609727
9227-YBAXE,0.05070978307795703
4226-KKDON,0.5256112856616264
6137-MFAJN,0.4495860134118646
3205-MXZRA,0.18245989498543774
3055-MJDSB,0.4950470085753278
3761-FLYZI,0.5504254665894267
5627-TVBPP,0.039016484360614785
3229-USWAR,0.28963152038015105
1506-YJTYT,0.05997160697174065
6416-YJTTB,0.6871987857376602
2674-MLXMN,0.5500496547856542
5640-CAXOA,0.2386762071008138
9355-NPPFS,0.7628748421939227
8058-DMYRU,0.6527694347438685
5639-NTUPK,0.35017059433096387
7690-KPNCU,0.18507016865485532
8338-QIUNR,0.08024441652212434
4538-WNTMJ,0.06773901436543502
7964-ZRKKG,0.32828018414624766
8910-ICHIU,0.3444892178787885
6261-LHRTG,0.3750926687312688
4456-RHSNB,0.29898367004227366
0436-TWFFZ,0.1184330039782106
0623-GDISB,0.6646699984062865
5016-IBERQ,0.704171694419538
9297-FVVDH,0.1645442234942184
4623-ZKHLY,0.2287814934893802
4869-EPIUS,0.42779821288102804
7049-GKVZY,0.29546309177947927
5445-GLVOT,0.4979713336143821
2018-QKYGT,0.685061414632844
9242-TKFSV,0.08117757740229781
7923-IYJWY,0.2609398969441974
5161-XEUVX,0.3294705722764484
5980-BDHPY,0.08752244428247909
1395-WSWXR,0.06416679444293064
2215-ZAFGX,0.8276950659555802
2323-ARSVR,0.30968951586378735
2455-USLMV,0.6152956826846189
6682-VCIXC,0.21474379741642022
9026-LHEVG,0.627295985185906
9993-LHIEB,0.08708973919508621
2688-BHGOG,0.8244301257778223
9058-MJLZC,0.7450842733904882
5198-HQAEN,0.21525804206180993
7167-PCEYD,0.06363468707048676
0526-SXDJP,0.10992845788447429
4566-NECEV,0.7936836241893453
9717-QEBGU,0.847617737624233
3115-CZMZD,0.27701271423910234
1131-ALZWV,0.106424770061124
0396-UKGAI,0.26336983850594203
6729-GDNGC,0.669581176825824
1407-DIGZV,0.08667277546114865
6064-PUPMC,0.09246162633209855
4627-MIHJH,0.26186867394891644
7409-JURKQ,0.4132261335816396
9334-GWGOW,0.8287170112043445
1222-LRYKO,0.18352665812733013
7853-WNZSY,0.4994173240927306
2828-SLQPF,0.45428642976736955
3703-KBKZP,0.7267473799954236
8262-COGGB,0.5814755141061937
4872-JCVCA,0.09738508342925442
1971-DTCZB,0.09449883682603785
4584-LBNMK,0.07255037736769973
6784-XYJAE,0.2147123516395496
2155-AMQRX,0.36225587357022415
2694-CIUMO,0.7002493843131745
7998-WNZEM,0.08339754940391504
1174-FGIFN,0.2744951926700743
5394-MEITZ,0.14872611490519655
4929-ROART,0.38006532540783405
0383-CLDDA,0.12725161054680686
1080-BWSYE,0.04852765593083636
0057-QBUQH,0.07461994353544153
0277-ORXQS,0.07801978703046561
9732-EQMWY,0.6337212492966643
6867-ACCZI,0.09064487836030953
5119-NZPTV,0.8299366821884406
6484-LATFU,0.05077101439473482
6696-YDAYZ,0.040583149908948804
9544-PYPSJ,0.28192299379455726
5619-PTMIK,0.3430797178696092
2692-PFYTJ,0.5216713550547876
4403-BWPAY,0.1467550192242173
5939-SXWHM,0.0257016277804431
7926-IJOOU,0.41974861211756853
9921-EZKBY,0.3687274710343605
9411-TPQQV,0.24445962298939616
2607-FBDFF,0.6344071744996325
8647-SDTWQ,0.3718571198047213
9278-VZKCD,0.598867203698213
8400-WZICQ,0.22889393069409436
4807-IZYOZ,0.06637071372783242
1346-PJWTK,0.44492662523563165
3577-AMVUX,0.6477570964567089
4686-UXDML,0.6816466902944369
0582-AVCLN,0.058188700250525346
4186-ZBUEW,0.284177098745469
1338-CECEE,0.2018879595155304
0607-MVMGC,0.21815357185470155
2200-DSAAL,0.2560495561193436
9773-PEQBZ,0.7706622216139352
0799-DDIHE,0.40499271557524424
5789-LDFXO,0.11872146281576049
0458-HEUZG,0.21333850156662568
2027-CWDNU,0.4718474466686833
8118-TJAFG,0.585576778805224
4878-BUNFV,0.018222910241709002
1459-QNFQT,0.09436219210954314
9717-IOAAF,0.049723021146695315
1270-XKUCC,0.019770685478889705
6557-BZXLQ,0.717671557961593
8857-CUPFQ,0.05012943597117525
1371-DWPAZ,0.2396778810384815
5906-DVAPM,0.07221831700491292
6727-IOTLZ,0.227863199681738
1304-SEGFY,0.36718597302846484
7369-TRPFD,0.08622764870383617
0641-EVBOJ,0.681651751248669
2056-EVGZL,0.1335989746282995
3629-WEAAM,0.45236496926991326
2558-BUOZZ,0.36049479296244225
6586-MYGKD,0.12397869962265246
7833-PKIHD,0.21243073268042478
2831-EBWRN,0.7280392813891354
5598-IKHQQ,0.06205268856240432
1697-LYYYX,0.031762435059695726
4549-ZDQYY,0.14949207700385148
3733-LSYCE,0.6953518252253541
4782-OSFXZ,0.09174702977376802
1015-JPFYW,0.055633300939258196
9553-DLCLU,0.2176584776406054
3620-EHIMZ,0.022173809457791314
9546-KDTRB,0.22359258650565977
7191-ADRGF,0.20927898007789367
9068-FHQHD,0.02340570070314144
7161-DFHUF,0.04740284256294218
0854-UYHZD,0.03852505027463565
1833-TCXKK,0.6143722416132165
1682-VCOIO,0.07092584597901194
9391-DXGGG,0.36348124078733207
3301-VKTGC,0.10567239485599336
1779-PWPMG,0.14938001299546605
9121-PHQSR,0.723676934489725
5760-IFJOZ,0.7532776788389458
3082-WQRVY,0.09096747469585909
6341-AEVKX,0.3952168488029811
7422-WNBTY,0.7287499660823927
6234-RAAPL,0.21184955084901808
9513-DXHDA,0.29064407560758687
2519-ERQOJ,0.43277814200743286
2878-DHMIN,0.04813376343222345
3500-NSDOA,0.11606070175260337
0003-MKNFE,0.4894823814649337
2074-GUHPQ,0.42607830561850185
1282-IHQAC,0.20020695897156485
5848-FHRFC,0.05367147745649496
5199-FPUSP,0.10731727834562835
2880-FPNAE,0.8524775954991874
5986-WWXDV,0.08380787096960035
1474-JUWSM,0.19010392430093073
5656-JAMLX,0.05652087100661322
8204-TIFGJ,0.23443584681686164
3957-HHLMR,0.13549989169950727
5456-ITGIC,0.09205519614300117
7252-NTGSS,0.6686331750137886
8201-AAXCB,0.3017059328924333
3644-QXEHN,0.5415341010378973
7621-VPNET,0.5716655714393675
3402-XRIUO,0.3178504221520202
6300-BWMJX,0.5475363512546866
1848-LBZHY,0.5054423576110407
2480-EJWYP,0.4364612588782926
4611-ANLQC,0.2606076497287132
2573-GYRUU,0.6140106982795434
1430-SFQSA,0.14543941495057372
6907-CQGPN,0.40224111306362514
5804-JMYIO,0.01968156470202602
8216-AZUUZ,0.20937733055069196
7073-QETQY,0.13141657738306015
5356-CSVSQ,0.6536619276888953
3566-HJGPK,0.7053601626262023
3507-GASNP,0.02423224003681609
8148-BPLZQ,0.44086148967730915
5197-PYEPU,0.15408547074796636
2676-SSLTO,0.1492920881072647
9435-JMLSX,0.09567115898534885
8785-CJSHH,0.6602122711343721
3640-JQGJG,0.31228082747641445
3995-WFCSM,0.7168562819620218
5315-CKEQK,0.1621511685116417
9958-MEKUC,0.06332526020493809
0666-UXTJO,0.6733233625984083
9637-CDTKZ,0.15701706903056378
6252-DFGTK,0.1781156567821323
2805-EDJPQ,0.3653851336280743
3563-SVYLG,0.04446584924058498
9359-JANWS,0.09043847217491986
7310-EGVHZ,0.5320191647094923
5787-KXGIY,0.04646162653462469
9495-REDIY,0.1495418161649037
2245-ADZFJ,0.19453766235390169
8966-KZXXA,0.03111466022021349
3078-ZKNTS,0.07077762108012264
0058-EVZWM,0.5562398046510615
0621-JFHOL,0.24185650310573073
6156-UZDLF,0.2963494608624768
7586-ZATGZ,0.7426259712887231
8048-DSDFQ,0.5511222341158846
6719-FGEDO,0.1872682524418498
3551-GAEGL,0.1950403001863972
8465-SBRXP,0.146029068353281
3518-PZXZQ,0.6853309075433965
3963-RYFNS,0.17093060328709175
9169-BSVIN,0.5196401034055023
4274-DRSQT,0.3319543410601564
8838-GPHZP,0.06605194147530168
7826-VVKWT,0.2984304854004157
1956-YIFGE,0.25784956774888806
1089-HDMKP,0.43431097069982194
0206-OYVOC,0.03331595183380427
9074-KGVOX,0.24593266520139884
0114-IGABW,0.11607292686788123
0847-HGRML,0.02712813493915519
1987-AUELQ,0.04995939295458395
1089-XZWHH,0.040791003612888295
6698-OXETB,0.094541451945691
7508-KBIMB,0.11641494615318868
8999-YPYBV,0.14848373566918543
5457-COLHT,0.05205187174864381
0620-XEFWH,0.20952131243814384
2050-ONYDQ,0.020340410521254047
5504-WSIUR,0.27726716190710354
7874-ECPQJ,0.3045715968626926
3530-VWVGU,0.1182846372794575
4531-AUZNK,0.12532342436946425
9372-TXXPS,0.09156409206252522
8910-LEDAG,0.6069176027579808
8455-HIRAQ,0.47985548167372905
8608-OZTLB,0.13558288418516212
5329-KRDTM,0.1042862269524405
3320-VEOYC,0.8131357567918599
4840-ORQXB,0.6135832867308912
6030-REHUX,0.6759638592828303
8859-AXJZP,0.08319615454751443
3282-ZISZV,0.2766604539909014
9972-EWRJS,0.02566353771486237
6008-NAIXK,0.354330758494221
8017-UVSZU,0.3283092079113136
5067-WJEUN,0.05468049891172872
0187-WZNAB,0.36821769738663934
8398-TBIYD,0.1883969167116821
5442-PPTJY,0.04440866422963026
3016-KSVCP,0.398859816651554
0531-ZZJWQ,0.6641784706051811
0570-BFQHT,0.7643103782761189
7550-WIQVA,0.21214317442934033
7661-CPURM,0.4044867497554456
6479-SZPLM,0.02189783179732669
4189-NAKJS,0.21028805309839815
6250-CGGUN,0.2887369818701696
7018-WBJNK,0.53696128719622
1104-FEJAM,0.2712343558626362
4830-FAXFM,0.16233244057885854
4137-JOPHL,0.3246431153103201
0308-GIQJT,0.3561855902657989
4342-HFXWS,0.09260501286674497
2925-MXLSX,0.23052246854898684
9618-LFJRU,0.32310301293461585
8690-UPCZI,0.09645400385317268
1357-MVDOZ,0.3336597368072349
2521-NPUZR,0.24725437608036913
8263-OKETD,0.36841722038041863
0365-GXEZS,0.6693991433624403
3771-PZOBW,0.6762813086018727
9495-SKLKD,0.29771856758190246
6088-BXMRG,0.4932182744734119
9762-YAQAA,0.3447005792021875
5278-PNYOX,0.3343886152628175
9975-SKRNR,0.4610601483649988
2916-BQZLN,0.7152979372557016
5832-EXGTT,0.24123241480158036
7740-KKCXF,0.3579424334727057
7880-XSOJX,0.5384710394749705
2569-WGERO,0.06567466342203812
6296-DDOOR,0.29773509996996933
3914-FDRHP,0.7693296160497042
8184-WMOFI,0.134294520639259
7203-OYKCT,0.43183372533509656
7297-DVYGA,0.08797215648859902
9962-BFPDU,0.4131534845657196
3359-DSRKA,0.0266340521897585
6693-FRIRW,0.6388077312182058
4883-KCPZJ,0.0384282025746813
6351-SCJKT,0.5522690485651855
0237-YFUTL,0.5065933476034372
4760-THGOT,0.6405978319786699
3646-ITDGM,0.06987700592592569
8016-ZMGMO,0.19051213169906248
3518-FSTWG,0.21669721421735158
9786-IJYDL,0.3489586124675867
4632-PAOYU,0.02386381952660102
2235-DWLJU,0.7217998923808066
9091-WTUUY,0.08182767891022574
4083-BFNYK,0.41315038719235486
9646-NMHXE,0.05538987557705635
3778-FOAQW,0.07169446073646228
9029-FEGVJ,0.6359325861345652
1950-KSVVJ,0.3839074814337527
7816-VGHTO,0.2205001530799121
0439-IFYUN,0.7657382733681224
3387-PLKUI,0.17079247992317625
5961-VUSRV,0.13797864974163457
0929-PECLO,0.5773830953974134
3489-VSFRD,0.1468583366815631
1627-AFWVJ,0.0575708063318522
3638-VBZTA,0.1226171434001612
8197-BFWVU,0.12786456934418078
1796-JANOW,0.3824764526096005
0356-OBMAC,0.3213724259721903
3219-JQRSL,0.09332543146026474
8707-HOEDG,0.1404017808043903
9631-RXVJM,0.06710722375032425
8123-QBNAZ,0.34415271973657985
3021-VLNRJ,0.10141986534342193
2988-GBIVW,0.5178691441351123
4719-UMSIY,0.18986306875699246
4451-RWASJ,0.05848524922363458
7596-ZYWBB,0.09546293757905165
2023-VQFDL,0.32778772001124273
7311-MQJCH,0.19657203662869077
0096-BXERS,0.6103774596111472
3280-MRDOF,0.17213748914007834
9844-FELAJ,0.17430594481888012
5649-RXQTV,0.6636109301871904
1137-DGOWI,0.23449299388625464
8627-ZYGSZ,0.4324788512338013
3973-SKMLN,0.05609607995101227
4199-QHJNM,0.3237648951363661
6619-RPLQZ,0.02233749836330829
2176-OSJUV,0.07519182252151493
0440-MOGPM,0.33619461214270663
2055-SIFSS,0.32542883441707493
8628-MFKAX,0.13500592187602437
2808-CHTDM,0.028377248120086716
2405-LBMUW,0.08604163514596637
6217-TOWGS,0.4519396735471408
6080-LNESI,0.05719717794792232
1229-RCALF,0.39644112752180705
0374-FIUCA,0.05691543653821754
2040-VZIKE,0.5907814122806893
9610-WCESF,0.18854864970472274
1325-USMEC,0.26623479942036504
8610-ZIKJJ,0.1738865810656301
9746-YKGXB,0.10909947156639284
6131-FOYAS,0.3842389185212637
8868-GAGIO,0.5594396445421537
3391-JSQEW,0.35773547156680335
2834-JKOOW,0.17338438986934324
9362-MWODR,0.2487238643066133
5186-PEIZU,0.2139917754273877
0083-PIVIK,0.2050728721991926
2332-TODQS,0.07859360725595001
8198-RKSZG,0.29674963266753773
1135-LMECX,0.5569296389913603
9067-SQTNS,0.030330339696903134
1767-TGTKO,0.47095240724643594
7838-LAZFO,0.21693735468205186
3038-PQIUY,0.33616873448804235
1813-JLKWR,0.0630665798551623
0787-LHDYT,0.25805466771313035
4236-UJPWO,0.7021190680671718
6103-QCKFX,0.2082928209360483
9509-MPYOD,0.06787068153921436
5756-OZRIO,0.17224437218652103
5392-AKEMH,0.5901754006389476
7605-BDWDC,0.1734533386675471
2038-YSEZE,0.2774115133708662
3280-NMUVX,0.07619310228533009
3719-TDVQB,0.0756931026189888
8645-KOMJQ,0.04952228621943819
6133-OZILE,0.5773498735695144
6505-OZNPG,0.2032527781504233
2786-GCDPI,0.6095712301260967
5141-ZUVBH,0.5567269967140203
2483-XSSMZ,0.23676768704137555
1456-TWCGB,0.6224729132727959
2746-DIJLO,0.22214515040344487
3050-RLLXC,0.04547830985710563
1439-LCGVL,0.07031284096852629
9374-YOLBJ,0.37323924669195097
8241-JUIQO,0.06635558282652489
2228-BZDEE,0.05727648195016516
9081-WWXKP,0.019384054373574027
0557-ASKVU,0.2820221217412263
5568-DMXZS,0.5221675649564705
1097-FSPVW,0.3274730884956549
3489-HHPFY,0.8603873529862203
6223-DHJGV,0.09157845895197889
3486-HOOGQ,0.044515438905720274
8780-YRMTT,0.09927020185529266
3137-NYQQI,0.2289125019748804
5624-RYAMH,0.40352641699463704
9770-KXGQU,0.33252397480275625
2669-OIDSD,0.5466717832246673
2933-XEUJM,0.14410612038059645
1271-UODNO,0.17445151656894958
9677-AVKED,0.13940390067811742
1764-VUUMT,0.02297662429490152
7670-ZBPOQ,0.12806353289031522
4710-NKCAW,0.40806000463542136
7658-UYUQS,0.645567465163124
8727-JQFHV,0.0205395031446224
9107-UKCKY,0.30718082437717614
8292-ITGYJ,0.03485036082507309
2522-WLNSF,0.21695433173681825
6497-TILVL,0.3398190445622816
2832-KJCRD,0.6879902837551489
8734-FNWVH,0.23303865401948046
9995-HOTOH,0.2260172411085228
2673-ZALNP,0.10724541581758752
2293-IJWPS,0.4353118167907406
5514-YQENT,0.18640544306578494
8221-HVAYI,0.15353480901317526
2320-YKQBO,0.2876661615134692
8023-QHAIO,0.5172613023555468
9696-RMYBA,0.7911978102579963
6137-NICCO,0.5827160166692417
7644-OMVMY,0.1225925148312248
1353-GHZOS,0.22371088086613578
4318-RAJVY,0.12074020914680621
7696-CFTAT,0.022553142247697923
3724-UCSHY,0.17849333387511127
3506-OVLKD,0.08720342388081655
6734-PSBAW,0.06292619106692991
4298-OYIFC,0.7489249309747932
2229-VWQJH,0.3991188774085683
7636-OWBPG,0.4940663952630656
6994-FGRHH,0.17149532785368254
0455-ENTCR,0.16652784961929556
5343-SGUBI,0.3271838029254407
6967-PEJLL,0.12716301938264082
9750-BOOHV,0.1690525401425602
8250-ZNGGW,0.5225371144550772
3301-LSLWQ,0.39611205891741724
5339-TJFEK,0.34324308900581285
0699-NDKJM,0.30873533279686943
6286-ZHAOK,0.15127045534004224
0347-UBKUZ,0.24731953950891689
0301-FIDRB,0.0439753729457997
3976-NLDEZ,0.5183005889727836
7153-CHRBV,0.06602284683642062
6922-NCEDI,0.08201175874794732
0816-TSPHQ,0.37436482122765824
0907-HQNTS,0.22523986626772852
2495-KZNFB,0.6819280386794191
6416-JNVRK,0.21746594672851205
1206-EHBDD,0.22874879088108727
1110-KYLGQ,0.4655505294877163
8213-TAZPM,0.13348311515596564
8606-OEGQZ,0.05953278952764549
0988-JRWWP,0.7212973663484422
3200-MNQTF,0.08290801037940478
4568-KNYWR,0.11939230422333118
0336-PIKEI,0.08838913150362919
8259-DZLIZ,0.0897862526256075
